latitude,longitude,altitude,distance
-22.352413,133.390973,598.0,1.331708e6
-22.353215,133.39065,597.8,1.331803e6
-22.354017,133.390327,598.2,1.331898e6
-22.354818,133.390003,598.0,1.331994e6
-22.35562,133.38968,598.7,1.332089e6
-22.357223,133.389033,598.3,1.332279e6
-22.358025,133.38871,599.6,1.332375e6
-22.358827,133.388387,599.0,1.33247e6
-22.36043,133.38774,600.0,1.33266e6
-22.36094,133.38754,599.8,1.332721e6
-22.362605,133.386871,600.0,1.332918e6
-22.364271,133.386202,599.0,1.333116e6
-22.366769,133.385199,602.0,1.333413e6
-22.369266,133.384196,600.6,1.33371e6
-22.370932,133.383527,602.2,1.333907e6
-22.37343,133.382524,601.8,1.334204e6
-22.374262,133.382189,602.0,1.334303e6
-22.375928,133.381521,600.2,1.334501e6
-22.378426,133.380517,603.4,1.334797e6
-22.379258,133.380183,603.2,1.334896e6
-22.383421,133.378511,604.2,1.33539e6
-22.384254,133.378176,603.9,1.335489e6
-22.385919,133.377508,605.0,1.335687e6
-22.386752,133.377173,604.9,1.335786e6
-22.387585,133.376839,605.4,1.335885e6
-22.388417,133.376504,605.2,1.335984e6
-22.38925,133.37617,606.5,1.336083e6
-22.391765,133.375163,605.4,1.336381e6
-22.392603,133.374827,606.0,1.336481e6
-22.393441,133.374492,605.7,1.33658e6
-22.395956,133.373485,607.4,1.336879e6
-22.396794,133.373149,607.3,1.336978e6
-22.397633,133.372813,608.0,1.337078e6
-22.398471,133.372478,607.7,1.337177e6
-22.400147,133.371807,607.9,1.337376e6
-22.400986,133.371471,607.3,1.337476e6
-22.405177,133.369793,609.9,1.337973e6
-22.406853,133.369121,608.8,1.338172e6
-22.407692,133.368786,609.1,1.338272e6
-22.40853,133.36845,609.0,1.338371e6
-22.40923,133.36817,609.8,1.338454e6
-22.410037,133.367849,609.0,1.33855e6
-22.410845,133.367528,609.8,1.338646e6
-22.411653,133.367206,609.0,1.338742e6
-22.413267,133.366564,609.3,1.338933e6
-22.414075,133.366243,609.2,1.339029e6
-22.41569,133.3656,611.0,1.33922e6
-22.417345,133.364938,609.4,1.339417e6
-22.418172,133.364607,610.4,1.339515e6
-22.419827,133.363946,609.8,1.339711e6
-22.421482,133.363284,612.3,1.339908e6
-22.423964,133.362291,611.1,1.340202e6
-22.424791,133.36196,611.6,1.340301e6
-22.425619,133.36163,611.3,1.340399e6
-22.427273,133.360968,612.0,1.340595e6
-22.429756,133.359975,611.6,1.34089e6
-22.430583,133.359644,612.9,1.340988e6
-22.43141,133.359313,612.6,1.341086e6
-22.433893,133.358321,613.6,1.341381e6
-22.43472,133.35799,613.1,1.341479e6
-22.436347,133.357343,614.7,1.341672e6
-22.43716,133.35702,613.5,1.341768e6
-22.437973,133.356697,613.9,1.341865e6
-22.438787,133.356373,613.5,1.341961e6
-22.44204,133.35508,616.2,1.342347e6
-22.445293,133.353787,613.7,1.342733e6
-22.44931,133.352185,616.2,1.343209e6
-22.45002,133.351903,615.8,1.343294e6
-22.453032,133.350704,617.4,1.343651e6
-22.453828,133.350386,616.7,1.343745e6
-22.454624,133.350068,617.7,1.34384e6
-22.4564,133.34937,616.0,1.34405e6
-22.4578,133.34881,616.7,1.344216e6
-22.458485,133.348538,616.5,1.344298e6
-22.461218,133.34745,618.0,1.344622e6
-22.46325,133.34664,617.4,1.344863e6
-22.4661,133.34551,619.0,1.345201e6
-22.467415,133.344985,618.3,1.345357e6
-22.469482,133.34416,620.3,1.345602e6
-22.470235,133.34386,620.0,1.345691e6
-22.472442,133.342983,621.7,1.345953e6
-22.473145,133.342705,621.4,1.346036e6
-22.473847,133.342427,621.9,1.34612e6
-22.47455,133.34215,621.0,1.346203e6
-22.47769,133.3409,624.0,1.346575e6
-22.4784,133.340618,623.8,1.346659e6
-22.47982,133.340052,624.5,1.346828e6
-22.48053,133.33977,623.5,1.346912e6
-22.48136,133.339442,625.1,1.34701e6
-22.48219,133.339114,625.0,1.347109e6
-22.48537,133.337854,627.7,1.347486e6
-22.48675,133.337302,627.0,1.34765e6
-22.48744,133.337026,628.3,1.347731e6
-22.48887,133.33646,628.0,1.347901e6
-22.49191,133.33526,630.2,1.348261e6
-22.49269,133.33495,629.9,1.348354e6
-22.49455,133.33422,630.9,1.348574e6
-22.49492,133.33408,630.7,1.348618e6
-22.5009,133.33294,635.8,1.349295e6
-22.503371,133.33266,634.2,1.349572e6
-22.505134,133.33246,635.2,1.349769e6
-22.506897,133.33226,634.0,1.349966e6
-22.510422,133.33186,637.4,1.350361e6
-22.511303,133.33176,637.1,1.35046e6
-22.512185,133.33166,637.4,1.350558e6
-22.513066,133.33156,636.8,1.350657e6
-22.51934,133.33084,641.0,1.351359e6
-22.52104,133.330646,640.2,1.35155e6
-22.52274,133.330452,641.5,1.35174e6
-22.52359,133.330355,641.4,1.351835e6
-22.52529,133.330162,642.0,1.352025e6
-22.52699,133.329968,641.8,1.352216e6
-22.52784,133.329871,643.7,1.352311e6
-22.52869,133.329774,643.2,1.352406e6
-22.53099,133.32951,644.0,1.352663e6
-22.532437,133.329344,643.6,1.352825e6
-22.534133,133.329151,645.9,1.353015e6
-22.53498,133.329055,645.0,1.35311e6
-22.539218,133.328574,650.2,1.353584e6
-22.540912,133.328381,649.3,1.353774e6
-22.5491,133.32762,663.2,1.354689e6
-22.55852,133.33007,648.5,1.355771e6
-22.559336,133.33033,649.8,1.355866e6
-22.561782,133.33111,647.5,1.35615e6
-22.564229,133.33189,648.2,1.356434e6
-22.565044,133.33215,647.3,1.356528e6
-22.56668,133.33267,648.0,1.356718e6
-22.56828,133.33318,647.5,1.356904e6
-22.569946,133.333709,649.5,1.357097e6
-22.572444,133.334501,647.3,1.357387e6
-22.574922,133.335288,649.5,1.357674e6
-22.575734,133.335546,649.3,1.357768e6
-22.577358,133.336062,650.0,1.357957e6
-22.57902,133.336587,649.0,1.358149e6
-22.58072,133.33712,650.9,1.358346e6
-22.58145,133.337355,650.8,1.358431e6
-22.58218,133.33759,651.0,1.358516e6
-22.582858,133.337805,650.7,1.358595e6
-22.584212,133.338235,651.6,1.358752e6
-22.585723,133.338713,650.1,1.358927e6
-22.586557,133.338977,651.0,1.359024e6
-22.588237,133.339507,650.6,1.359218e6
-22.59524,133.34173,657.0,1.360031e6
-22.598363,133.342727,654.1,1.360393e6
-22.59897,133.34292,654.3,1.360464e6
-22.60749,133.34485,649.5,1.361437e6
-22.610314,133.344894,651.1,1.361752e6
-22.611898,133.344918,650.4,1.361928e6
-22.614527,133.34496,652.0,1.362221e6
-22.616728,133.344993,651.7,1.362466e6
-22.619882,133.345047,653.5,1.362817e6
-22.62067,133.34506,653.2,1.362904e6
-22.623186,133.34509,654.9,1.363185e6
-22.624863,133.34511,653.3,1.363371e6
-22.62917,133.34536,656.0,1.363852e6
-22.63037,133.3456,655.4,1.363988e6
-22.63208,133.34611,657.8,1.364185e6
-22.63255,133.34628,656.8,1.364241e6
-22.63301,133.346475,656.9,1.364296e6
-22.63347,133.34667,656.6,1.364351e6
-22.634835,133.34725,658.0,1.364514e6
-22.6362,133.34783,657.4,1.364677e6
-22.63688,133.34812,657.8,1.364758e6
-22.63843,133.34877,657.0,1.364943e6
-22.6423,133.35042,659.7,1.365406e6
-22.64307,133.35075,659.0,1.365499e6
-22.64461,133.35141,660.4,1.365683e6
-22.64538,133.35174,660.0,1.365775e6
-22.648877,133.353232,662.2,1.366194e6
-22.64983,133.35363,661.1,1.366307e6
-22.65111,133.35418,662.0,1.36646e6
-22.651836,133.35449,661.9,1.366547e6
-22.653288,133.35511,663.1,1.366721e6
-22.65474,133.35573,662.0,1.366895e6
-22.65598,133.35627,663.9,1.367044e6
-22.6566,133.35654,663.5,1.367118e6
-22.658239,133.357241,664.4,1.367314e6
-22.659059,133.357592,663.4,1.367412e6
-22.660699,133.358293,665.9,1.367608e6
-22.661518,133.358643,665.6,1.367707e6
-22.662338,133.358994,665.9,1.367805e6
-22.663977,133.359695,664.7,1.368001e6
-22.664797,133.360046,665.4,1.368099e6
-22.665617,133.360396,665.2,1.368197e6
-22.666437,133.360747,666.1,1.368295e6
-22.668076,133.361448,665.0,1.368491e6
-22.668896,133.361798,666.0,1.368589e6
-22.670535,133.362499,665.1,1.368786e6
-22.673814,133.363902,667.0,1.369178e6
-22.674634,133.364252,666.6,1.369276e6
-22.678733,133.366005,669.7,1.369767e6
-22.679552,133.366356,669.6,1.369865e6
-22.680372,133.366706,669.7,1.369963e6
-22.682831,133.367758,666.7,1.370257e6
-22.683651,133.368108,667.6,1.370355e6
-22.68529,133.368809,666.0,1.370551e6
-22.690564,133.371039,672.0,1.371182e6
-22.698636,133.374481,665.5,1.372147e6
-22.699443,133.374826,665.9,1.372244e6
-22.705093,133.377236,662.2,1.37292e6
-22.706375,133.37778,662.5,1.373073e6
-22.70768,133.378337,662.3,1.373229e6
-22.70851,133.378693,662.8,1.373328e6
-22.712193,133.380277,660.1,1.373769e6
-22.715243,133.381584,663.0,1.374135e6
-22.7185,133.382977,659.3,1.374524e6
-22.719314,133.383325,660.1,1.374622e6
-22.720129,133.383673,659.4,1.374719e6
-22.721757,133.384369,660.1,1.374914e6
-22.726643,133.386458,656.1,1.375499e6
-22.727457,133.386806,656.4,1.375596e6
-22.7299,133.38785,654.9,1.375888e6
-22.730653,133.388173,655.3,1.375979e6
-22.732974,133.389167,653.0,1.376256e6
-22.734603,133.389861,654.0,1.376451e6
-22.736231,133.390556,652.0,1.376646e6
-22.737046,133.390903,652.3,1.376743e6
-22.741117,133.392639,650.9,1.37723e6
-22.741931,133.392986,651.6,1.377328e6
-22.744374,133.394027,650.0,1.37762e6
-22.745189,133.394374,650.4,1.377717e6
-22.746817,133.395069,649.0,1.377912e6
-22.748446,133.395763,650.9,1.378107e6
-22.74926,133.39611,650.8,1.378204e6
-22.751678,133.397145,654.2,1.378494e6
-22.752484,133.39749,654.0,1.37859e6
-22.75329,133.397835,654.3,1.378687e6
-22.754902,133.398525,652.5,1.37888e6
-22.75732,133.39956,655.4,1.379169e6
-22.759373,133.400433,653.9,1.379415e6
-22.76015,133.400765,654.0,1.379507e6
-22.76248,133.40176,650.4,1.379786e6
-22.763282,133.402103,650.9,1.379882e6
-22.764887,133.40279,649.2,1.380074e6
-22.765689,133.403133,649.4,1.38017e6
-22.768898,133.404507,645.2,1.380554e6
-22.7697,133.40485,646.0,1.38065e6
-22.770459,133.405174,645.1,1.380741e6
-22.772734,133.406147,647.0,1.381013e6
-22.774251,133.406796,646.0,1.381195e6
-22.77501,133.40712,646.4,1.381286e6
-22.776953,133.407945,645.7,1.381518e6
-22.7776,133.40822,646.4,1.381595e6
-22.780011,133.409254,645.4,1.381884e6
-22.780814,133.409599,646.8,1.38198e6
-22.781618,133.409944,646.5,1.382076e6
-22.784832,133.411322,648.9,1.382461e6
-22.785635,133.411667,648.8,1.382557e6
-22.787242,133.412356,649.8,1.38275e6
-22.788046,133.412701,649.0,1.382846e6
-22.79178,133.41429,653.2,1.383292e6
-22.792974,133.414729,652.8,1.383433e6
-22.79949,133.41704,659.4,1.384196e6
-22.800065,133.417245,659.1,1.384263e6
-22.80357,133.41849,662.9,1.384674e6
-22.805805,133.41928,661.5,1.384935e6
-22.806562,133.41955,662.0,1.385024e6
-22.8083,133.42022,661.3,1.38523e6
-22.80947,133.42083,662.4,1.385374e6
-22.81023,133.4213,662.2,1.385471e6
-22.81122,133.42204,662.9,1.385605e6
-22.81195,133.42267,662.5,1.385709e6
-22.815305,133.425915,665.1,1.38621e6
-22.81634,133.426919,664.0,1.386364e6
-22.81939,133.429865,669.0,1.386819e6
-22.82061,133.431043,668.1,1.387e6
-22.82122,133.431632,670.6,1.387091e6
-22.82183,133.432221,670.2,1.387182e6
-22.822815,133.433165,670.9,1.387329e6
-22.82319,133.43352,670.8,1.387384e6
-22.8248,133.4349,672.6,1.387612e6
-22.82596,133.435892,670.7,1.387777e6
-22.82654,133.436388,671.2,1.387859e6
-22.829963,133.439317,668.4,1.388344e6
-22.831211,133.440389,669.5,1.388522e6
-22.835063,133.443689,666.5,1.389068e6
-22.839097,133.447161,667.8,1.389641e6
-22.840367,133.448253,667.0,1.389821e6
-22.842795,133.450355,668.7,1.390167e6
-22.84769,133.45455,664.7,1.390862e6
-22.848394,133.455154,665.1,1.390962e6
-22.850507,133.456967,663.0,1.391261e6
-22.851212,133.457571,663.5,1.391361e6
-22.851916,133.458175,662.7,1.391461e6
-22.853325,133.459383,663.7,1.391661e6
-22.856847,133.462404,661.1,1.392161e6
-22.857551,133.463008,661.4,1.392261e6
-22.861777,133.466633,658.2,1.39286e6
-22.862481,133.467237,659.7,1.39296e6
-22.866003,133.470257,658.2,1.39346e6
-22.866707,133.470862,658.9,1.39356e6
-22.868116,133.47207,657.0,1.39376e6
-22.869525,133.473278,657.4,1.39396e6
-22.870229,133.473882,657.2,1.39406e6
-22.871638,133.47509,657.8,1.39426e6
-22.875864,133.478715,654.3,1.394859e6
-22.877273,133.479923,654.8,1.395059e6
-22.878681,133.481132,652.5,1.395259e6
-22.879386,133.481736,653.9,1.395359e6
-22.881355,133.48343,651.3,1.395639e6
-22.881987,133.483975,651.9,1.395728e6
-22.883319,133.48512,650.3,1.395918e6
-22.885416,133.486922,651.1,1.396215e6
-22.887512,133.488723,649.4,1.396513e6
-22.88891,133.489924,651.0,1.396711e6
-22.890308,133.491125,649.5,1.39691e6
-22.892405,133.492926,649.6,1.397207e6
-22.897996,133.49773,647.4,1.398001e6
-22.898695,133.49833,647.6,1.3981e6
-22.900093,133.499531,646.9,1.398299e6
-22.901491,133.500732,647.2,1.398497e6
-22.903587,133.502533,645.0,1.398795e6
-22.904985,133.503734,646.0,1.398993e6
-22.905684,133.504334,645.2,1.399093e6
-22.906383,133.504935,645.5,1.399192e6
-22.907781,133.506136,644.9,1.39939e6
-22.90848,133.506736,645.6,1.399489e6
-22.913372,133.510939,642.6,1.400184e6
-22.914071,133.51154,644.0,1.400283e6
-22.915457,133.51273,642.1,1.40048e6
-22.916143,133.51332,643.0,1.400577e6
-22.918203,133.51509,641.5,1.40087e6
-22.91889,133.51568,641.9,1.400967e6
-22.92095,133.51745,639.2,1.40126e6
-22.921637,133.51804,642.4,1.401357e6
-22.925089,133.521004,639.0,1.401847e6
-22.926475,133.522194,640.0,1.402044e6
-22.929246,133.524572,638.4,1.402437e6
-22.929939,133.525167,638.9,1.402535e6
-22.931325,133.526356,637.7,1.402732e6
-22.932711,133.527546,638.8,1.402929e6
-22.93479,133.52933,637.5,1.403224e6
-22.9352,133.52973,638.1,1.403285e6
-22.93538,133.52991,638.0,1.403312e6
-22.93667,133.53158,640.0,1.403536e6
-22.93739,133.53244,639.3,1.403655e6
-22.938713,133.533638,639.5,1.403847e6
-22.939386,133.534215,639.0,1.403942e6
-22.941405,133.535948,639.7,1.404229e6
-22.942078,133.536526,639.6,1.404324e6
-22.942751,133.537104,640.0,1.40442e6
-22.944096,133.538259,639.1,1.404611e6
-22.944769,133.538836,640.7,1.404706e6
-22.946115,133.539992,639.8,1.404897e6
-22.946788,133.540569,640.6,1.404993e6
-22.947461,133.541147,639.9,1.405088e6
-22.948807,133.542302,641.0,1.405279e6
-22.95038,133.54364,640.1,1.405502e6
-22.951935,133.54498,642.8,1.405723e6
-22.95309,133.54598,641.6,1.405887e6
-22.954486,133.547179,643.8,1.406085e6
-22.955184,133.547778,643.0,1.406184e6
-22.955881,133.548377,644.8,1.406283e6
-22.956579,133.548976,644.0,1.406382e6
-22.959371,133.551374,645.3,1.406778e6
-22.960766,133.552572,644.1,1.406976e6
-22.961464,133.553171,644.9,1.407075e6
-22.96286,133.55437,644.0,1.407274e6
-22.964115,133.55527,645.8,1.407443e6
-22.96473,133.5558,645.1,1.407531e6
-22.96602,133.556915,645.9,1.407714e6
-22.96731,133.55803,645.0,1.407898e6
-22.96919,133.55964,647.0,1.408164e6
-22.97024,133.56068,646.2,1.408325e6
-22.97128,133.56157,647.9,1.408472e6
-22.975189,133.56493,646.0,1.409027e6
-22.979254,133.568419,647.8,1.409604e6
-22.979937,133.569004,647.0,1.409701e6
-22.98182,133.570617,647.9,1.409968e6
-22.98284,133.5715,646.9,1.410113e6
-22.98645,133.57461,649.1,1.410626e6
-22.98704,133.57511,648.7,1.410709e6
-22.988316,133.5762,649.8,1.41089e6
-22.989688,133.57738,648.3,1.411084e6
-22.992432,133.57974,651.0,1.411474e6
-22.993804,133.58092,650.0,1.411669e6
-22.995814,133.582646,652.0,1.411954e6
-22.997139,133.583781,651.0,1.412142e6
-23.00045,133.58662,654.0,1.412611e6
-23.001825,133.587803,653.0,1.412807e6
-23.007327,133.592535,657.6,1.413588e6
-23.00939,133.59431,657.0,1.413881e6
-23.009984,133.59482,657.9,1.413965e6
-23.010578,133.59533,657.8,1.414049e6
-23.011766,133.59635,658.8,1.414218e6
-23.012977,133.597389,658.3,1.41439e6
-23.013594,133.597917,659.1,1.414477e6
-23.014211,133.598446,659.0,1.414565e6
-23.014829,133.598974,659.5,1.414652e6
-23.015446,133.599503,659.2,1.41474e6
-23.018397,133.602047,661.0,1.415159e6
-23.01943,133.60294,659.7,1.415306e6
-23.0217,133.60488,661.8,1.415628e6
-23.022273,133.605375,661.4,1.415709e6
-23.024689,133.607462,662.8,1.416053e6
-23.025388,133.608064,662.0,1.416152e6
-23.026087,133.608666,662.6,1.416251e6
-23.026786,133.609268,662.2,1.41635e6
-23.028184,133.610472,663.4,1.416549e6
-23.028883,133.611074,662.9,1.416648e6
-23.03098,133.61288,664.6,1.416946e6
-23.031651,133.613459,664.0,1.417042e6
-23.033665,133.615195,665.0,1.417328e6
-23.034336,133.615774,664.9,1.417423e6
-23.036986,133.618058,665.6,1.4178e6
-23.037622,133.618606,664.8,1.41789e6
-23.038258,133.619154,665.8,1.41798e6
-23.038894,133.619702,665.2,1.418071e6
-23.04122,133.621707,666.4,1.418401e6
-23.04169,133.62211,665.5,1.418468e6
-23.042345,133.622672,667.6,1.418561e6
-23.043,133.623234,666.2,1.418654e6
-23.043655,133.623796,666.4,1.418747e6
-23.04431,133.624359,666.0,1.41884e6
-23.04693,133.626607,668.8,1.419211e6
-23.047585,133.627169,667.8,1.419304e6
-23.05144,133.630477,670.0,1.419851e6
-23.0526,133.631472,669.3,1.420015e6
-23.055033,133.633552,671.0,1.42036e6
-23.05565,133.63408,670.9,1.420447e6
-23.0569,133.63517,672.0,1.420626e6
-23.05916,133.6371,670.5,1.420946e6
-23.060809,133.63852,672.1,1.42118e6
-23.062106,133.63964,671.0,1.421364e6
-23.0647,133.64188,672.4,1.421733e6
-23.065403,133.642483,672.0,1.421833e6
-23.066106,133.643086,673.4,1.421933e6
-23.067512,133.644292,673.0,1.422132e6
-23.068215,133.644895,673.2,1.422232e6
-23.068918,133.645498,672.8,1.422331e6
-23.070325,133.646705,674.6,1.422531e6
-23.071028,133.647308,674.4,1.42263e6
-23.076647,133.652127,677.0,1.423427e6
-23.078051,133.653331,676.0,1.423626e6
-23.078753,133.653933,678.2,1.423726e6
-23.080156,133.655136,677.0,1.423925e6
-23.080858,133.655738,678.0,1.424024e6
-23.082255,133.656935,677.0,1.424222e6
-23.084339,133.658721,678.4,1.424518e6
-23.085728,133.659912,677.4,1.424715e6
-23.088507,133.662293,680.6,1.425109e6
-23.089896,133.663484,679.4,1.425306e6
-23.09198,133.66527,680.0,1.425601e6
-23.092965,133.666118,679.4,1.425741e6
-23.09499,133.66785,680.4,1.426028e6
-23.09621,133.66889,680.0,1.4262e6
-23.09682,133.66941,680.2,1.426287e6
-23.09744,133.669945,680.0,1.426375e6
-23.10013,133.672258,683.3,1.426756e6
-23.104233,133.675778,679.9,1.427338e6
-23.104886,133.676336,681.0,1.427431e6
-23.106192,133.677452,680.0,1.427616e6
-23.11011,133.6808,682.1,1.42817e6
-23.110808,133.681397,682.0,1.428269e6
-23.111506,133.681994,682.2,1.428368e6
-23.112204,133.682591,681.4,1.428467e6
-23.11709,133.68677,684.8,1.429159e6
-23.117735,133.687321,684.6,1.42925e6
-23.12096,133.690078,688.5,1.429707e6
-23.121605,133.690629,688.0,1.429798e6
-23.123898,133.692577,691.0,1.430122e6
-23.125072,133.693573,690.4,1.430288e6
-23.129188,133.697059,694.0,1.430869e6
-23.131304,133.698852,693.7,1.431167e6
-23.13287,133.70019,694.3,1.431389e6
-23.133255,133.70051,694.0,1.431443e6
-23.13437,133.70145,695.7,1.4316e6
-23.136417,133.7032,693.3,1.43189e6
-23.137781,133.704367,694.8,1.432083e6
-23.138463,133.70495,693.8,1.43218e6
-23.139146,133.705533,694.8,1.432276e6
-23.139828,133.706117,694.7,1.432373e6
-23.141187,133.707278,695.8,1.432565e6
-23.14254,133.708435,694.3,1.432757e6
-23.15195,133.71649,699.3,1.43409e6
-23.15259,133.71704,698.8,1.434181e6
-23.15573,133.719713,700.6,1.434625e6
-23.15711,133.720895,700.0,1.43482e6
-23.16056,133.723849,701.5,1.435309e6
-23.16125,133.72444,701.3,1.435407e6
-23.161826,133.724938,702.0,1.435489e6
-23.162978,133.725934,700.5,1.435653e6
-23.16413,133.72693,702.0,1.435816e6
-23.165479,133.728093,701.9,1.436008e6
-23.166153,133.728674,702.4,1.436104e6
-23.167501,133.729837,701.5,1.436295e6
-23.16885,133.731,702.9,1.436487e6
-23.169459,133.731524,702.4,1.436573e6
-23.171893,133.733621,704.8,1.436919e6
-23.173796,133.735261,703.4,1.437189e6
-23.175853,133.737036,705.0,1.437481e6
-23.176539,133.737627,704.6,1.437579e6
-23.17791,133.73881,705.7,1.437774e6
-23.179197,133.739917,704.1,1.437956e6
-23.180853,133.741343,706.0,1.438192e6
-23.184083,133.744147,705.0,1.438651e6
-23.185277,133.745173,706.0,1.438821e6
-23.18647,133.7462,705.0,1.43899e6
-23.187129,133.74677,706.7,1.439084e6
-23.188447,133.74791,706.1,1.439271e6
-23.189106,133.74848,706.4,1.439365e6
-23.1924,133.75133,705.8,1.439834e6
-23.19309,133.7519,705.9,1.43993e6
-23.196323,133.754694,704.4,1.44039e6
-23.198263,133.756371,706.7,1.440666e6
-23.20156,133.75858,704.3,1.441098e6
-23.20571,133.75973,706.2,1.441577e6
-23.20649,133.75979,704.9,1.441664e6
-23.210235,133.759545,705.9,1.442082e6
-23.21161,133.75951,705.4,1.442235e6
-23.21309,133.75967,706.3,1.442401e6
-23.21458,133.75999,705.5,1.44257e6
-23.21644,133.76059,707.0,1.442786e6
-23.21779,133.761025,706.6,1.442943e6
-23.22063,133.76194,707.9,1.443272e6
-23.22269,133.76259,707.1,1.443511e6
-23.23264,133.7658,710.4,1.444666e6
-23.23385,133.76619,709.0,1.444807e6
-23.23556,133.76675,710.8,1.445006e6
-23.23642,133.76703,710.5,1.445106e6
-23.23764,133.76743,711.9,1.445247e6
-23.23937,133.768,710.2,1.445449e6
-23.24004,133.76822,710.8,1.445527e6
-23.24259,133.76905,709.3,1.445823e6
-23.24492,133.76986,712.3,1.446095e6
-23.24902,133.77117,708.6,1.446571e6
-23.24956,133.77135,709.5,1.446634e6
-23.25111,133.77185,709.0,1.446814e6
-23.25318,133.77253,710.3,1.447054e6
-23.25385,133.77273,710.1,1.447132e6
-23.25607,133.77308,712.8,1.447382e6
-23.25667,133.77319,711.0,1.447449e6
-23.26074,133.77443,711.8,1.44792e6
-23.26136,133.77457,711.4,1.44799e6
-23.261805,133.77467,711.5,1.448041e6
-23.262895,133.77494,711.2,1.448165e6
-23.26432,133.77534,712.8,1.448329e6
-23.26495,133.77554,711.8,1.448402e6
-23.26646,133.77601,712.3,1.448577e6
-23.26947,133.77698,710.0,1.448927e6
-23.27218,133.777855,711.9,1.449241e6
-23.273185,133.778165,710.0,1.449358e6
-23.27581,133.77902,712.0,1.449663e6
-23.27913,133.78009,709.7,1.450048e6
-23.27986,133.78038,709.8,1.450135e6
-23.28152,133.78085,708.1,1.450326e6
-23.28279,133.78126,708.9,1.450473e6
-23.285595,133.782155,704.6,1.450798e6
-23.28715,133.78267,705.1,1.450979e6
-23.28981,133.7835,704.7,1.451287e6
-23.29149,133.78404,705.0,1.451482e6
-23.2932,133.78466,704.0,1.451684e6
-23.29761,133.78607,705.0,1.452195e6
-23.30004,133.78685,704.7,1.452477e6
-23.300685,133.78706,705.4,1.452552e6
-23.30359,133.788,704.3,1.452889e6
-23.304075,133.78816,705.0,1.452946e6
-23.305705,133.788685,704.0,1.453135e6
-23.306645,133.788985,704.8,1.453244e6
-23.30766,133.78931,704.0,1.453362e6
-23.30963,133.78995,705.0,1.453591e6
-23.31247,133.79086,703.3,1.45392e6
-23.323136,133.79435,710.9,1.45516e6
-23.323988,133.794628,710.6,1.455259e6
-23.324841,133.794906,712.0,1.455358e6
-23.326546,133.795463,711.2,1.455556e6
-23.329957,133.796576,713.8,1.455953e6
-23.330809,133.796854,712.3,1.456052e6
-23.338483,133.799358,719.9,1.456944e6
-23.34104,133.800193,718.7,1.457241e6
-23.341893,133.800471,719.1,1.45734e6
-23.343598,133.801028,718.6,1.457538e6
-23.345303,133.801584,719.7,1.457736e6
-23.349567,133.802976,717.1,1.458232e6
-23.350419,133.803254,718.1,1.458331e6
-23.35383,133.804367,716.4,1.458727e6
-23.354682,133.804645,717.5,1.458826e6
-23.356387,133.805202,717.0,1.459024e6
-23.36036,133.806498,717.8,1.459486e6
-23.36192,133.807007,716.4,1.459667e6
-23.365093,133.808042,719.0,1.460036e6
-23.368426,133.809128,716.8,1.460423e6
-23.370092,133.809671,718.9,1.460617e6
-23.370926,133.809943,718.8,1.460714e6
-23.371759,133.810214,719.1,1.46081e6
-23.372592,133.810486,719.0,1.460907e6
-23.374258,133.811029,720.2,1.461101e6
-23.375925,133.811572,719.5,1.461295e6
-23.377591,133.812116,720.0,1.461488e6
-23.379258,133.812659,718.9,1.461682e6
-23.380091,133.81293,719.0,1.461779e6
-23.381757,133.813474,718.2,1.461972e6
-23.383424,133.814017,719.8,1.462166e6
-23.384257,133.814288,719.2,1.462263e6
-23.38509,133.81456,719.6,1.462359e6
-23.38631,133.81496,718.4,1.462501e6
-23.387155,133.815236,718.6,1.462599e6
-23.387999,133.815512,718.0,1.462698e6
-23.390533,133.816339,719.2,1.462992e6
-23.392223,133.81689,718.4,1.463188e6
-23.393067,133.817166,718.8,1.463287e6
-23.395601,133.817994,717.0,1.463581e6
-23.396446,133.818269,717.4,1.463679e6
-23.400669,133.819648,714.3,1.46417e6
-23.401514,133.819924,714.9,1.464268e6
-23.402359,133.8202,714.0,1.464366e6
-23.403203,133.820476,714.2,1.464464e6
-23.404893,133.821027,714.0,1.464661e6
-23.407427,133.821854,715.5,1.464955e6
-23.409116,133.822406,714.0,1.465152e6
-23.412495,133.823509,716.0,1.465544e6
-23.413339,133.823785,714.0,1.465642e6
-23.415029,133.824336,715.0,1.465839e6
-23.416718,133.824888,714.6,1.466035e6
-23.422631,133.826818,718.6,1.466722e6
-23.42432,133.82737,716.5,1.466918e6
-23.425713,133.827823,718.9,1.46708e6
-23.427264,133.828328,716.8,1.46726e6
-23.428118,133.828606,717.0,1.46736e6
-23.429825,133.829161,715.1,1.467558e6
-23.430679,133.829439,716.0,1.467657e6
-23.431533,133.829717,715.6,1.467756e6
-23.432387,133.829995,715.9,1.467856e6
-23.43324,133.830273,714.9,1.467955e6
-23.434948,133.830829,715.5,1.468153e6
-23.435802,133.831106,714.8,1.468252e6
-23.43751,133.831662,715.7,1.468451e6
-23.439217,133.832218,715.0,1.468649e6
-23.440071,133.832496,715.3,1.468748e6
-23.440925,133.832774,715.1,1.468847e6
-23.441779,133.833051,715.5,1.468947e6
-23.442632,133.833329,715.2,1.469046e6
-23.44434,133.833885,715.8,1.469244e6
-23.446901,133.834719,714.9,1.469542e6
-23.450317,133.83583,716.6,1.469939e6
